meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,She's A Thief,4,Mare,Showcasing,Steal,3,D W Stackhouse,9,M D Moroney,58.5,0,33450x48313,23:4-2-5,3: 0-0-1,4: 1-0-1,2: 0-0-1,0:0-0-0,11:2-1-1,11:2-1-4,1:0-0-0,0:0-0-0,4:1-0-1,4:1-0-1,$220 568,1,Bench. 84,1100,M Poy,2.2,14/12/19,Off The Track Program (Bm84),1-Our Campana,4,9,01:03.68,Flemington,Good 4,54,0:0-0-0,169985,827336,883148,3736,14041,3736,15981,$125000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,She's A Thief,4,Mare,Showcasing,Steal,3,D W Stackhouse,9,M D Moroney,58.5,0,33450x48313,23:4-2-5,3: 0-0-1,4: 1-0-1,2: 0-0-1,0:0-0-0,11:2-1-1,11:2-1-4,1:0-0-0,0:0-0-0,4:1-0-1,4:1-0-1,$220 568,13,Bench. 78,1200,M J Dee,2.2,23/11/19,The Haymarket Ballarat (Bm78),1-Tahitian Dancer,3,26,01:12.48,Ballarat,Good 4,59,0:0-0-0,169643,825457,883148,3736,14041,3736,15233,$125000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,She's A Thief,4,Mare,Showcasing,Steal,3,D W Stackhouse,9,M D Moroney,58.5,0,33450x48313,23:4-2-5,3: 0-0-1,4: 1-0-1,2: 0-0-1,0:0-0-0,11:2-1-1,11:2-1-4,1:0-0-0,0:0-0-0,4:1-0-1,4:1-0-1,$220 568,1,Bench. 84,1200,M J Dee,3.1,06/11/19,Prendergast Earthmoving (Bm84),1-Persuader,3,5,01:12.53,Kyneton,Soft 6,54,0:0-0-0,169405,824016,883148,3736,14041,3736,15233,$50000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Causeway Girl,4,Mare,Shamus Award,Lady Katina,4,Jye Mc Neil,5,C W McDonald,58,0,3832348058,21:3-2-3,9: 2-1-1,7: 0-0-2,5: 0-0-1,0:0-0-0,14:2-2-2,7:1-0-1,0:0-0-0,0:0-0-0,4:2-0-1,3:0-0-0,$255 600,6,Bench. 90,1100,D Oliver,13.3,11/07/20,Take It To The Neds Level-Bm90,1-Our Campana,8,6.5,01:05.39,Caulfield,Soft 6,58,0:0-0-0,172828,844364,895372,21979,14936,21979,662,$100000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Causeway Girl,4,Mare,Shamus Award,Lady Katina,4,Jye Mc Neil,5,C W McDonald,58,0,3832348058,21:3-2-3,9: 2-1-1,7: 0-0-2,5: 0-0-1,0:0-0-0,14:2-2-2,7:1-0-1,0:0-0-0,0:0-0-0,4:2-0-1,3:0-0-0,$255 600,10,Bench. 90,1200,D Oliver,5.2,30/05/20,Neds Same Race Multi (Bm90),1-Great Duchess,5,11,01:11.55,Caulfield,Good 4,57,0:0-0-0,172352,841335,895372,21979,14936,21979,662,$100000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Causeway Girl,4,Mare,Shamus Award,Lady Katina,4,Jye Mc Neil,5,C W McDonald,58,0,3832348058,21:3-2-3,9: 2-1-1,7: 0-0-2,5: 0-0-1,0:0-0-0,14:2-2-2,7:1-0-1,0:0-0-0,0:0-0-0,4:2-0-1,3:0-0-0,$255 600,3,Open,1000,D Oliver,9.5,16/05/20,Furphy Dash,1-Prezado,10,9.5,00:56.49,Flemington,Good 4,56,0:0-0-0,172077,840120,895372,21979,14936,21979,662,$100000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Causeway Girl,4,Mare,Shamus Award,Lady Katina,4,Jye Mc Neil,5,C W McDonald,58,0,3832348058,21:3-2-3,9: 2-1-1,7: 0-0-2,5: 0-0-1,0:0-0-0,14:2-2-2,7:1-0-1,0:0-0-0,0:0-0-0,4:2-0-1,3:0-0-0,$255 600,5,Listed,1000,R Bayliss,4.0,29/02/20,Ata/Bob Hoysted Hcp,1-Fabergino,8,17,00:56.55,Flemington,Good 3,54,0:0-0-0,171097,834120,895372,21979,14936,21979,15209,$140000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Causeway Girl,4,Mare,Shamus Award,Lady Katina,4,Jye Mc Neil,5,C W McDonald,58,0,3832348058,21:3-2-3,9: 2-1-1,7: 0-0-2,5: 0-0-1,0:0-0-0,14:2-2-2,7:1-0-1,0:0-0-0,0:0-0-0,4:2-0-1,3:0-0-0,$255 600,4,Group 2,1100,L Currie,2.0,08/02/20,Schweppes Rubiton Stakes,1-Anaheed,4,26,01:02.12,Caulfield,Good 3,55,0:0-0-0,170810,832276,895372,21979,14936,21979,11407,$200000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Causeway Girl,4,Mare,Shamus Award,Lady Katina,4,Jye Mc Neil,5,C W McDonald,58,0,3832348058,21:3-2-3,9: 2-1-1,7: 0-0-2,5: 0-0-1,0:0-0-0,14:2-2-2,7:1-0-1,0:0-0-0,0:0-0-0,4:2-0-1,3:0-0-0,$255 600,9,Listed,1000,J Kah,1.1,01/02/20,Neds W.J. Adams Stakes,1-Jungle Edge,3,20,00:59.09,Caulfield,Soft 7,54.5,0:0-0-0,170726,831657,895372,21979,14936,21979,15027,$140000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Causeway Girl,4,Mare,Shamus Award,Lady Katina,4,Jye Mc Neil,5,C W McDonald,58,0,3832348058,21:3-2-3,9: 2-1-1,7: 0-0-2,5: 0-0-1,0:0-0-0,14:2-2-2,7:1-0-1,0:0-0-0,0:0-0-0,4:2-0-1,3:0-0-0,$255 600,4,Listed,1000,R Bayliss,0.1,18/01/20,Kensington Stakes,1-Bold Star,2,21,00:58.99,Flemington,Good 4,54,0:0-0-0,170548,830507,895372,21979,14936,21979,15209,$140000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Causeway Girl,4,Mare,Shamus Award,Lady Katina,4,Jye Mc Neil,5,C W McDonald,58,0,3832348058,21:3-2-3,9: 2-1-1,7: 0-0-2,5: 0-0-1,0:0-0-0,14:2-2-2,7:1-0-1,0:0-0-0,0:0-0-0,4:2-0-1,3:0-0-0,$255 600,7,Bench. 84,1100,Jye Mc Neil,0.3,04/01/20,Glenn Wilkins (Bm84),1-Tony Nicconi,3,9,01:03.51,Caulfield,Good 3,54.5,0:0-0-0,170338,829230,895372,21979,14936,21979,14936,$125000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Causeway Girl,4,Mare,Shamus Award,Lady Katina,4,Jye Mc Neil,5,C W McDonald,58,0,3832348058,21:3-2-3,9: 2-1-1,7: 0-0-2,5: 0-0-1,0:0-0-0,14:2-2-2,7:1-0-1,0:0-0-0,0:0-0-0,4:2-0-1,3:0-0-0,$255 600,6,Bench. 84,1100,D Oliver,5.1,14/12/19,Off The Track Program (Bm84),1-Our Campana,8,4.8,01:03.68,Flemington,Good 4,57.5,0:0-0-0,169985,827336,895372,21979,14936,21979,662,$125000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Causeway Girl,4,Mare,Shamus Award,Lady Katina,4,Jye Mc Neil,5,C W McDonald,58,0,3832348058,21:3-2-3,9: 2-1-1,7: 0-0-2,5: 0-0-1,0:0-0-0,14:2-2-2,7:1-0-1,0:0-0-0,0:0-0-0,4:2-0-1,3:0-0-0,$255 600,4,Bench. 84,1000,Jye Mc Neil,0.2,30/11/19,Condare Court Tanderra (Bm84),1-Can'tforgetyou,3,4.8,00:58.64,Moonee Valley,Good 4,57.5,0:0-0-0,169724,825991,895372,21979,14936,21979,14936,$125000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,River Jewel,5,Mare,Snitzel,River Tribe,5,M Rodd,7,M Ellerton & S Zahra,56.5,0,7248237x228,33:4-7-6,3: 0-1-0,6: 0-1-2,1: 0-0-0,0:0-0-0,19:3-3-4,12:1-3-1,1:0-1-0,0:0-0-0,6:0-1-0,6:0-3-2,$342 604,4,Open,1400,J Kah,6.9,04/07/20,Jim Beam Leilani Series Final,1-Music Bay,8,8.5,01:23.83,Flemington,Soft 6,56,1:0-0-1,172740,843834,860963,25186,12237,25186,15027,$110000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,River Jewel,5,Mare,Snitzel,River Tribe,5,M Rodd,7,M Ellerton & S Zahra,56.5,0,7248237x228,33:4-7-6,3: 0-1-0,6: 0-1-2,1: 0-0-0,0:0-0-0,19:3-3-4,12:1-3-1,1:0-1-0,0:0-0-0,6:0-1-0,6:0-3-2,$342 604,7,Bench. 84,1200,M Poy,0.2,27/06/20,Father Brendan Dillon (Bm84),1-She's A Thief,2,8.5,01:10.91,Caulfield,Soft 6,55.5,1:0-0-1,172675,843348,860963,25186,12237,25186,15981,$100000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,River Jewel,5,Mare,Snitzel,River Tribe,5,M Rodd,7,M Ellerton & S Zahra,56.5,0,7248237x228,33:4-7-6,3: 0-1-0,6: 0-1-2,1: 0-0-0,0:0-0-0,19:3-3-4,12:1-3-1,1:0-1-0,0:0-0-0,6:0-1-0,6:0-3-2,$342 604,4,Bench. 84,1200,M Poy,1.5,13/06/20,Ladbrokes Switch (Bm84),1-Be My Star,2,21,01:13.67,Moonee Valley,Soft 6,54.5,1:0-0-1,172534,842396,860963,25186,12237,25186,15981,$100000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,River Jewel,5,Mare,Snitzel,River Tribe,5,M Rodd,7,M Ellerton & S Zahra,56.5,0,7248237x228,33:4-7-6,3: 0-1-0,6: 0-1-2,1: 0-0-0,0:0-0-0,19:3-3-4,12:1-3-1,1:0-1-0,0:0-0-0,6:0-1-0,6:0-3-2,$342 604,4,Bench. 84,1400,M Poy,3.6,11/01/20,Summer At Flemington (Bm84),1-Power Dream,7,6,01:23.81,Flemington,Soft 5,54.5,1:0-0-1,170431,829824,860963,25186,12237,25186,15981,$125000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,River Jewel,5,Mare,Snitzel,River Tribe,5,M Rodd,7,M Ellerton & S Zahra,56.5,0,7248237x228,33:4-7-6,3: 0-1-0,6: 0-1-2,1: 0-0-0,0:0-0-0,19:3-3-4,12:1-3-1,1:0-1-0,0:0-0-0,6:0-1-0,6:0-3-2,$342 604,1,Bench. 84,1400,D Thornton,0.4,26/12/19,Catanach's Jewellers (Bm84),1-Neighbourhood,3,4.8,01:23.53,Caulfield,Good 4,57,1:0-0-1,170150,828384,860963,25186,12237,25186,14810,$125000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,River Jewel,5,Mare,Snitzel,River Tribe,5,M Rodd,7,M Ellerton & S Zahra,56.5,0,7248237x228,33:4-7-6,3: 0-1-0,6: 0-1-2,1: 0-0-0,0:0-0-0,19:3-3-4,12:1-3-1,1:0-1-0,0:0-0-0,6:0-1-0,6:0-3-2,$342 604,11,Bench. 84,1400,D Thornton,0.1,14/12/19,The Lounge Trophy (Bm84),1-Bumper Blast,2,31,01:23.51,Flemington,Good 4,54,1:0-0-1,169985,827343,860963,25186,12237,25186,14810,$125000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,River Jewel,5,Mare,Snitzel,River Tribe,5,M Rodd,7,M Ellerton & S Zahra,56.5,0,7248237x228,33:4-7-6,3: 0-1-0,6: 0-1-2,1: 0-0-0,0:0-0-0,19:3-3-4,12:1-3-1,1:0-1-0,0:0-0-0,6:0-1-0,6:0-3-2,$342 604,2,Bench. 78,1200,D Thornton,4.1,23/11/19,The Haymarket Ballarat (Bm78),1-Tahitian Dancer,8,11,01:12.48,Ballarat,Good 4,59.5,1:0-0-1,169643,825457,860963,25186,12237,25186,14810,$125000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,River Jewel,5,Mare,Snitzel,River Tribe,5,M Rodd,7,M Ellerton & S Zahra,56.5,0,7248237x228,33:4-7-6,3: 0-1-0,6: 0-1-2,1: 0-0-0,0:0-0-0,19:3-3-4,12:1-3-1,1:0-1-0,0:0-0-0,6:0-1-0,6:0-3-2,$342 604,9,Group 3,1400,D Lane,2.6,05/11/19,Jim Beam Stakes,1-Teleplay,4,31,01:24.35,Flemington,Soft 6,55,1:0-0-1,169353,823762,860963,25186,12237,25186,14472,$200000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,River Jewel,5,Mare,Snitzel,River Tribe,5,M Rodd,7,M Ellerton & S Zahra,56.5,0,7248237x228,33:4-7-6,3: 0-1-0,6: 0-1-2,1: 0-0-0,0:0-0-0,19:3-3-4,12:1-3-1,1:0-1-0,0:0-0-0,6:0-1-0,6:0-3-2,$342 604,2,Bench. 78,1200,D Lane,1.0,17/10/19,Nextra Moe Sprint (Bm78),1-La Tigeresa,2,19,01:15.23,Moe,Heavy 9,57.5,1:0-0-1,168866,821614,860963,25186,12237,25186,14472,$70000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,River Jewel,5,Mare,Snitzel,River Tribe,5,M Rodd,7,M Ellerton & S Zahra,56.5,0,7248237x228,33:4-7-6,3: 0-1-0,6: 0-1-2,1: 0-0-0,0:0-0-0,19:3-3-4,12:1-3-1,1:0-1-0,0:0-0-0,6:0-1-0,6:0-3-2,$342 604,2,Bench. 78,1206,D Thornton,5.0,27/09/19,Ryan/McNulty Weary Dunlop-Bm78,1-Bravo Tango,7,10,01:10.15,Benalla,Good 3,57.5,1:0-0-1,168298,819449,860963,25186,12237,25186,14810,$50000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Propelle,4,Mare,Smart Missile,Elite Elle,6,Craig Williams,6,M Ellerton & S Zahra,56,0,129x43363x44,17:3-2-4,8: 0-1-1,8: 1-1-2,6: 0-1-1,0:0-0-0,11:3-1-3,6:0-1-1,0:0-0-0,0:0-0-0,5:1-1-0,5:1-0-2,$211 200,4,Bench. 90,1100,C Williams,1.8,11/07/20,Take It To The Neds Level-Bm90,1-Our Campana,4,6,01:05.39,Caulfield,Soft 6,56,0:0-0-0,172828,844364,881705,25186,10666,25186,10666,$100000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Propelle,4,Mare,Smart Missile,Elite Elle,6,Craig Williams,6,M Ellerton & S Zahra,56,0,129x43363x44,17:3-2-4,8: 0-1-1,8: 1-1-2,6: 0-1-1,0:0-0-0,11:3-1-3,6:0-1-1,0:0-0-0,0:0-0-0,5:1-1-0,5:1-0-2,$211 200,1,Bench. 84,1100,C Williams,2.9,27/06/20,Neds (Bm84),1-Alfa Oro,4,17,01:04.15,Caulfield,Soft 6,56,0:0-0-0,172675,843351,881705,25186,10666,25186,10666,$100000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Propelle,4,Mare,Smart Missile,Elite Elle,6,Craig Williams,6,M Ellerton & S Zahra,56,0,129x43363x44,17:3-2-4,8: 0-1-1,8: 1-1-2,6: 0-1-1,0:0-0-0,11:3-1-3,6:0-1-1,0:0-0-0,0:0-0-0,5:1-1-0,5:1-0-2,$211 200,5,Bench. 78,1100,C Williams,4.2,01/02/20,Robert Hunter (Bm78),1-Diamond Effort,3,6,01:04.98,Caulfield,Soft 6,55,0:0-0-0,170726,831653,881705,25186,10666,25186,10666,$75000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Propelle,4,Mare,Smart Missile,Elite Elle,6,Craig Williams,6,M Ellerton & S Zahra,56,0,129x43363x44,17:3-2-4,8: 0-1-1,8: 1-1-2,6: 0-1-1,0:0-0-0,11:3-1-3,6:0-1-1,0:0-0-0,0:0-0-0,5:1-1-0,5:1-0-2,$211 200,5,Bench. 84,1100,D Thornton,2.9,04/01/20,Robert Newman (Bm84),1-Our Campana,6,4.4,01:03.30,Caulfield,Good 4,55.5,0:0-0-0,170338,829229,881705,25186,10666,25186,14810,$125000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Propelle,4,Mare,Smart Missile,Elite Elle,6,Craig Williams,6,M Ellerton & S Zahra,56,0,129x43363x44,17:3-2-4,8: 0-1-1,8: 1-1-2,6: 0-1-1,0:0-0-0,11:3-1-3,6:0-1-1,0:0-0-0,0:0-0-0,5:1-1-0,5:1-0-2,$211 200,9,Bench. 84,1000,M Poy,1.8,21/12/19,Festive Season Sprint (Bm84),1-Bold Star,3,3,00:57.94,Flemington,Good 4,52,0:0-0-0,170101,828063,881705,25186,10666,25186,15981,$125000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Propelle,4,Mare,Smart Missile,Elite Elle,6,Craig Williams,6,M Ellerton & S Zahra,56,0,129x43363x44,17:3-2-4,8: 0-1-1,8: 1-1-2,6: 0-1-1,0:0-0-0,11:3-1-3,6:0-1-1,0:0-0-0,0:0-0-0,5:1-1-0,5:1-0-2,$211 200,3,Bench. 78,1000,D Thornton,1.1,07/12/19,Sportsbet Kangaroo Race (Bm78),1-Vainstream,3,6.5,00:58.05,Racing.Com Park,Good 3,55.5,0:0-0-0,169833,826705,881705,25186,10666,25186,14810,$75000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Propelle,4,Mare,Smart Missile,Elite Elle,6,Craig Williams,6,M Ellerton & S Zahra,56,0,129x43363x44,17:3-2-4,8: 0-1-1,8: 1-1-2,6: 0-1-1,0:0-0-0,11:3-1-3,6:0-1-1,0:0-0-0,0:0-0-0,5:1-1-0,5:1-0-2,$211 200,1,Bench. 84,955,D Thornton,3.1,22/11/19,Ladbrokes 55sec Challenge-Bm84,1-Bold Star,4,4.6,00:55.13,Moonee Valley,Good 3,55,0:0-0-0,169638,825418,881705,25186,10666,25186,14810,$55000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Propelle,4,Mare,Smart Missile,Elite Elle,6,Craig Williams,6,M Ellerton & S Zahra,56,0,129x43363x44,17:3-2-4,8: 0-1-1,8: 1-1-2,6: 0-1-1,0:0-0-0,11:3-1-3,6:0-1-1,0:0-0-0,0:0-0-0,5:1-1-0,5:1-0-2,$211 200,8,Open,1100,C Williams,4.5,01/06/19,Qms Media Hcp,1-Bam's On Fire,9,2.7,01:04.18,Caulfield,Soft 6,55.5,0:0-0-0,166655,809729,881705,25186,10666,25186,10666,$135000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Propelle,4,Mare,Smart Missile,Elite Elle,6,Craig Williams,6,M Ellerton & S Zahra,56,0,129x43363x44,17:3-2-4,8: 0-1-1,8: 1-1-2,6: 0-1-1,0:0-0-0,11:3-1-3,6:0-1-1,0:0-0-0,0:0-0-0,5:1-1-0,5:1-0-2,$211 200,12,Open,1100,C Williams,0.1,11/05/19,Le Pine Funerals Hcp,1-Bam's On Fire,2,2.15,01:05.07,Caulfield,Soft 5,60,0:0-0-0,166251,807693,881705,25186,10666,25186,10666,$135000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Propelle,4,Mare,Smart Missile,Elite Elle,6,Craig Williams,6,M Ellerton & S Zahra,56,0,129x43363x44,17:3-2-4,8: 0-1-1,8: 1-1-2,6: 0-1-1,0:0-0-0,11:3-1-3,6:0-1-1,0:0-0-0,0:0-0-0,5:1-1-0,5:1-0-2,$211 200,8,Bench. 78,1000,C Williams,2.8,27/04/19,Keno Classic (Bm78),2-Definia,1,3.2,00:57.46,Caulfield,Good 4,54,0:0-0-0,166022,806361,881705,25186,10666,25186,10666,$75000
25/07/2020 00:00:00,Caulfield,3,25-Jul-2020 13:10,1100,,Benchmark 90,56,Of $100000  -  1st  $55000 | 2nd  $18000| 3rd  $9000| 4th  $5000| 5th  $3000,Fillies & Mares,Handicap,Neds Same Race Multi (Bm90),Apprentices Can Claim,Raven's Blaze,5,Mare,Captain Gerrard,Ravensgold,7,J Noonan,4,A W Noonan,56,0,1934x6240x58,20:4-1-4,2: 0-0-0,2: 0-0-0,1: 0-0-0,0:0-0-0,10:2-1-2,7:1-0-1,2:1-0-0,0:0-0-0,6:2-0-0,5:0-1-1,$142 460,2,Bench. 70,1000,H Grace,4.0,15/07/20,Obrien Real Estate (Bm70),1-Salty Kisses,8,13,00:59.67,Cranbourne,Soft 5,60.5,1:0-0-1,172882,844686,883943,9070,14450,9070,15607,$31500
