meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Gatting,7,Gelding,Hard Spun,Stubborn,5,L Nolen,4,P G Moody,59,0,502752x9400,48:11-10-4,10: 2-2-0,1: 1-0-0,1: 1-0-0,0:0-0-0,39:8-9-2,8:2-1-2,1:1-0-0,0:0-0-0,7:2-0-0,6:2-1-0,$2 054 550,10,Group 3,1200,L Warwick,2.3,16/05/20,Amelia Park-Roma Cup,1-Vega Magic,9,26,01:11.05,Ascot,Good 4,58.5,0:0-0-0,172087,840172,839870,2142,11756,23439,15372,$160000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Gatting,7,Gelding,Hard Spun,Stubborn,5,L Nolen,4,P G Moody,59,0,502752x9400,48:11-10-4,10: 2-2-0,1: 1-0-0,1: 1-0-0,0:0-0-0,39:8-9-2,8:2-1-2,1:1-0-0,0:0-0-0,7:2-0-0,6:2-1-0,$2 054 550,4,Group 2,2100,J Kah,2.3,21/12/19,Ted Van Heemst Stakes,1-Regal Power,2,4.2,02:12.96,Ascot,Good 4,59,0:0-0-0,170109,828110,839870,2142,11756,23439,15027,$250000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Gatting,7,Gelding,Hard Spun,Stubborn,5,L Nolen,4,P G Moody,59,0,502752x9400,48:11-10-4,10: 2-2-0,1: 1-0-0,1: 1-0-0,0:0-0-0,39:8-9-2,8:2-1-2,1:1-0-0,0:0-0-0,7:2-0-0,6:2-1-0,$2 054 550,9,Group 1,1800,L Warwick,2.9,07/12/19,M.Mil.-Kingston Town Classic,1-Kay Cee,5,19,01:51.29,Ascot,Good 4,59,0:0-0-0,169834,826713,839870,2142,11756,23439,15372,$1000000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Gatting,7,Gelding,Hard Spun,Stubborn,5,L Nolen,4,P G Moody,59,0,502752x9400,48:11-10-4,10: 2-2-0,1: 1-0-0,1: 1-0-0,0:0-0-0,39:8-9-2,8:2-1-2,1:1-0-0,0:0-0-0,7:2-0-0,6:2-1-0,$2 054 550,5,Group 1,1600,M Pateman,3.6,23/11/19,Kirin-Railway Stakes,1-Regal Power,7,14,01:35.89,Ascot,Good 4,58,0:0-0-0,169685,825726,839870,2142,11756,23439,14838,$1000000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Gatting,7,Gelding,Hard Spun,Stubborn,5,L Nolen,4,P G Moody,59,0,502752x9400,48:11-10-4,10: 2-2-0,1: 1-0-0,1: 1-0-0,0:0-0-0,39:8-9-2,8:2-1-2,1:1-0-0,0:0-0-0,7:2-0-0,6:2-1-0,$2 054 550,5,Group 2,1400,C Parnham,0.5,09/11/19,Waroa-Lee Steere Stakes,1-Star Exhibit,2,4.2,01:22.61,Ascot,Good 4,59,0:0-0-0,169444,824220,839870,2142,11756,23439,15179,$250000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Gatting,7,Gelding,Hard Spun,Stubborn,5,L Nolen,4,P G Moody,59,0,502752x9400,48:11-10-4,10: 2-2-0,1: 1-0-0,1: 1-0-0,0:0-0-0,39:8-9-2,8:2-1-2,1:1-0-0,0:0-0-0,7:2-0-0,6:2-1-0,$2 054 550,10,Group 1,2000,J Kah,6.2,12/10/19,Ladbrokes Stakes,1-Cape Of Good Hope,10,20,02:02.51,Caulfield,Good 3,59,0:0-0-0,168716,821087,839870,2142,11756,23439,15027,$1000000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Gatting,7,Gelding,Hard Spun,Stubborn,5,L Nolen,4,P G Moody,59,0,502752x9400,48:11-10-4,10: 2-2-0,1: 1-0-0,1: 1-0-0,0:0-0-0,39:8-9-2,8:2-1-2,1:1-0-0,0:0-0-0,7:2-0-0,6:2-1-0,$2 054 550,7,Group 1,1800,J Kah,2.3,29/09/19,Underwood Stakes,1-Black Heart Bart,5,5.5,01:49.27,Caulfield,Good 3,59,0:0-0-0,168302,819475,839870,2142,11756,23439,15027,$750000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Levendi,6,Horse,Pierro,Lipari,6,J Maskiell,1,Peter Gelagotis,59,0,61x50211x8x58x,13:5-1-0,4: 1-0-0,2: 1-0-0,2: 1-0-0,0:0-0-0,11:3-1-0,1:1-0-0,1:1-0-0,0:0-0-0,5:2-0-0,3:0-0-0,$1 665 150,8,Group 2,1800,B Mertens,6.8,22/02/20,Peter Young,1-Miss Siska,8,51,01:49.64,Caulfield,Good 3,59,0:0-0-0,170975,833513,871472,22542,13962,22542,15446,$200000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Levendi,6,Horse,Pierro,Lipari,6,J Maskiell,1,Peter Gelagotis,59,0,61x50211x8x58x,13:5-1-0,4: 1-0-0,2: 1-0-0,2: 1-0-0,0:0-0-0,11:3-1-0,1:1-0-0,1:1-0-0,0:0-0-0,5:2-0-0,3:0-0-0,$1 665 150,9,Group 3,1600,B Mertens,3.5,08/02/20,Supergardens Ts Carlyon Cup,1-Miss Siska,5,21,01:36.44,Caulfield,Good 3,57,0:0-0-0,170810,832277,871472,22542,13962,22542,15446,$160000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Levendi,6,Horse,Pierro,Lipari,6,J Maskiell,1,Peter Gelagotis,59,0,61x50211x8x58x,13:5-1-0,4: 1-0-0,2: 1-0-0,2: 1-0-0,0:0-0-0,11:3-1-0,1:1-0-0,1:1-0-0,0:0-0-0,5:2-0-0,3:0-0-0,$1 665 150,7,Group 3,1300,Jye Mc Neil,4.7,16/11/19,Kevin Heffernan Stakes,1-Teleplay,8,41,01:17.26,Sandown-Hillside,Good 3,59,0:0-0-0,169550,824867,871472,22542,13962,22542,14936,$160000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Levendi,6,Horse,Pierro,Lipari,6,J Maskiell,1,Peter Gelagotis,59,0,61x50211x8x58x,13:5-1-0,4: 1-0-0,2: 1-0-0,2: 1-0-0,0:0-0-0,11:3-1-0,1:1-0-0,1:1-0-0,0:0-0-0,5:2-0-0,3:0-0-0,$1 665 150,3,Group 1,2400,M Zahra,0.1,07/04/18,Australian Derby,2-Ace High,1,6,02:28.73,Randwick,Good 4,56.5,0:0-0-0,159216,771618,871472,22542,13962,22542,11967,$2000000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Levendi,6,Horse,Pierro,Lipari,6,J Maskiell,1,Peter Gelagotis,59,0,61x50211x8x58x,13:5-1-0,4: 1-0-0,2: 1-0-0,2: 1-0-0,0:0-0-0,11:3-1-0,1:1-0-0,1:1-0-0,0:0-0-0,5:2-0-0,3:0-0-0,$1 665 150,6,Group 2,2000,M Zahra,0.1,31/03/18,Tulloch Stakes,2-Astoria,1,4,02:04.14,Rosehill,Good 4,56,0:0-0-0,159053,770939,871472,22542,13962,22542,11967,$200000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Levendi,6,Horse,Pierro,Lipari,6,J Maskiell,1,Peter Gelagotis,59,0,61x50211x8x58x,13:5-1-0,4: 1-0-0,2: 1-0-0,2: 1-0-0,0:0-0-0,11:3-1-0,1:1-0-0,1:1-0-0,0:0-0-0,5:2-0-0,3:0-0-0,$1 665 150,3,Group 2,2040,M Zahra,1.3,16/03/18,Hacer Group Alister Clark Stks,1-Cliff's Edge,2,7.5,02:06.23,Moonee Valley,Good 4,57,0:0-0-0,158806,769561,871472,22542,13962,22542,11967,$200000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Levendi,6,Horse,Pierro,Lipari,6,J Maskiell,1,Peter Gelagotis,59,0,61x50211x8x58x,13:5-1-0,4: 1-0-0,2: 1-0-0,2: 1-0-0,0:0-0-0,11:3-1-0,1:1-0-0,1:1-0-0,0:0-0-0,5:2-0-0,3:0-0-0,$1 665 150,9,Group 1,1600,B Melham,25.3,03/03/18,Australian Guineas,1-Grunt,16,31,01:34.99,Flemington,Good 3,56.5,0:0-0-0,158622,768466,871472,22542,13962,22542,13198,$1000000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Levendi,6,Horse,Pierro,Lipari,6,J Maskiell,1,Peter Gelagotis,59,0,61x50211x8x58x,13:5-1-0,4: 1-0-0,2: 1-0-0,2: 1-0-0,0:0-0-0,11:3-1-0,1:1-0-0,1:1-0-0,0:0-0-0,5:2-0-0,3:0-0-0,$1 665 150,8,Group 2,1400,D Oliver,3.2,10/02/18,Hyland Colours Autumn Stakes,1-Holy Snow,5,6,01:24.89,Caulfield,Good 3,58,0:0-0-0,158338,766570,871472,22542,13962,22542,662,$200000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Levendi,6,Horse,Pierro,Lipari,6,J Maskiell,1,Peter Gelagotis,59,0,61x50211x8x58x,13:5-1-0,4: 1-0-0,2: 1-0-0,2: 1-0-0,0:0-0-0,11:3-1-0,1:1-0-0,1:1-0-0,0:0-0-0,5:2-0-0,3:0-0-0,$1 665 150,5,Group 3,1600,B Melham,0.3,04/11/17,The Carbine Club Stakes,2-Sambro,1,4,01:35.35,Flemington,Good 3,56,0:0-0-0,156499,757016,871472,22542,13962,22542,13198,$200000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Levendi,6,Horse,Pierro,Lipari,6,J Maskiell,1,Peter Gelagotis,59,0,61x50211x8x58x,13:5-1-0,4: 1-0-0,2: 1-0-0,2: 1-0-0,0:0-0-0,11:3-1-0,1:1-0-0,1:1-0-0,0:0-0-0,5:2-0-0,3:0-0-0,$1 665 150,7,Group 1,1600,A Darmanin,3.8,14/10/17,Ladbrokes Caulfield Guineas,1-Mighty Boss,6,21,01:36.04,Caulfield,Good 3,56.5,0:0-0-0,156186,754996,871472,22542,13962,22542,12590,$2000000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Kings Will Dream,7,Gelding,Casamento,Road Harbour,7,Jye Mc Neil,15,C J Waller,59,0,8166x32050x3,25:7-2-6,7: 2-1-2,8: 3-1-1,3: 1-1-0,0:0-0-0,17:5-2-4,6:2-0-2,2:0-0-0,0:0-0-0,6:1-0-3,5:1-1-2,$1 333 418,1,Group 2,1400,Jye Mc Neil,1.7,15/08/20,P.B. Lawrence Stakes,1-Savatiano,3,9,01:24.29,Caulfield,Soft 6,59,0:0-0-0,173224,846865,885265,20552,14936,20552,14936,$200000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Kings Will Dream,7,Gelding,Casamento,Road Harbour,7,Jye Mc Neil,15,C J Waller,59,0,8166x32050x3,25:7-2-6,7: 2-1-2,8: 3-1-1,3: 1-1-0,0:0-0-0,17:5-2-4,6:2-0-2,2:0-0-0,0:0-0-0,6:1-0-3,5:1-1-2,$1 333 418,11,Group 1,2000,J Parr,14.6,11/04/20,Longines Queen Elizabeth Stks,1-Addeybb,11,71,02:06.92,Randwick,Heavy 8,59,0:0-0-0,171656,837537,885265,20552,14936,20552,1342,$2000000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Kings Will Dream,7,Gelding,Casamento,Road Harbour,7,Jye Mc Neil,15,C J Waller,59,0,8166x32050x3,25:7-2-6,7: 2-1-2,8: 3-1-1,3: 1-1-0,0:0-0-0,17:5-2-4,6:2-0-2,2:0-0-0,0:0-0-0,6:1-0-3,5:1-1-2,$1 333 418,6,Group 1,1600,J Parr,1.6,04/04/20,The Star Doncaster Mile,1-Nettoyer,5,31,01:37.77,Randwick,Heavy 8,56.5,0:0-0-0,171581,837029,885265,20552,14936,20552,1342,$1500000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Kings Will Dream,7,Gelding,Casamento,Road Harbour,7,Jye Mc Neil,15,C J Waller,59,0,8166x32050x3,25:7-2-6,7: 2-1-2,8: 3-1-1,3: 1-1-0,0:0-0-0,17:5-2-4,6:2-0-2,2:0-0-0,0:0-0-0,6:1-0-3,5:1-1-2,$1 333 418,1,Group 1,2000,Jye Mc Neil,6.8,07/03/20,Tab Australian Cup,1-Fifty Stars,10,8,02:02.18,Flemington,Soft 5,59,0:0-0-0,171225,834801,885265,20552,14936,20552,14936,$1500000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Kings Will Dream,7,Gelding,Casamento,Road Harbour,7,Jye Mc Neil,15,C J Waller,59,0,8166x32050x3,25:7-2-6,7: 2-1-2,8: 3-1-1,3: 1-1-0,0:0-0-0,17:5-2-4,6:2-0-2,2:0-0-0,0:0-0-0,6:1-0-3,5:1-1-2,$1 333 418,1,Group 2,1800,M Zahra,0.2,22/02/20,Peter Young,1-Miss Siska,2,3.1,01:49.64,Caulfield,Good 3,59,0:0-0-0,170975,833513,885265,20552,14936,20552,11967,$200000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Kings Will Dream,7,Gelding,Casamento,Road Harbour,7,Jye Mc Neil,15,C J Waller,59,0,8166x32050x3,25:7-2-6,7: 2-1-2,8: 3-1-1,3: 1-1-0,0:0-0-0,17:5-2-4,6:2-0-2,2:0-0-0,0:0-0-0,6:1-0-3,5:1-1-2,$1 333 418,2,Group 1,1400,M Zahra,0.4,08/02/20,Neds C.F. Orr Stakes,1-Alabama Express,3,16,01:22.07,Caulfield,Good 3,59,0:0-0-0,170810,832278,885265,20552,14936,20552,11967,$500000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Kings Will Dream,7,Gelding,Casamento,Road Harbour,7,Jye Mc Neil,15,C J Waller,59,0,8166x32050x3,25:7-2-6,7: 2-1-2,8: 3-1-1,3: 1-1-0,0:0-0-0,17:5-2-4,6:2-0-2,2:0-0-0,0:0-0-0,6:1-0-3,5:1-1-2,$1 333 418,12,Group 1,2000,J B Mc Donald,3.5,09/11/19,Seppelt Mackinnon Stakes,1-Magic Wand,6,7,02:01.82,Flemington,Good 4,59,0:0-0-0,169438,824169,885265,20552,14936,20552,14073,$2000000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Kings Will Dream,7,Gelding,Casamento,Road Harbour,7,Jye Mc Neil,15,C J Waller,59,0,8166x32050x3,25:7-2-6,7: 2-1-2,8: 3-1-1,3: 1-1-0,0:0-0-0,17:5-2-4,6:2-0-2,2:0-0-0,0:0-0-0,6:1-0-3,5:1-1-2,$1 333 418,13,Group 1,2040,J Bowman,6.6,26/10/19,Ladbrokes W S Cox Plate,1-Lys Gracieux,6,26,02:04.21,Moonee Valley,Good 4,59,0:0-0-0,169018,822279,885265,20552,14936,20552,11667,$5000000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Kings Will Dream,7,Gelding,Casamento,Road Harbour,7,Jye Mc Neil,15,C J Waller,59,0,8166x32050x3,25:7-2-6,7: 2-1-2,8: 3-1-1,3: 1-1-0,0:0-0-0,17:5-2-4,6:2-0-2,2:0-0-0,0:0-0-0,6:1-0-3,5:1-1-2,$1 333 418,3,Group 1,2000,Jye Mc Neil,0.1,05/10/19,Tab Turnbull Stakes,2-Finche,1,11,02:03.54,Flemington,Good 3,54.5,0:0-0-0,168383,820015,885265,20552,14936,20552,14936,$500000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,Kings Will Dream,7,Gelding,Casamento,Road Harbour,7,Jye Mc Neil,15,C J Waller,59,0,8166x32050x3,25:7-2-6,7: 2-1-2,8: 3-1-1,3: 1-1-0,0:0-0-0,17:5-2-4,6:2-0-2,2:0-0-0,0:0-0-0,6:1-0-3,5:1-1-2,$1 333 418,5,Group 1,1600,M Zahra,3.4,14/09/19,Makybe Diva,1-Gatting,8,13,01:33.97,Flemington,Good 3,59,0:0-0-0,168036,818213,885265,20552,14936,20552,11967,$750000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,So Si Bon,7,Gelding,So You Think,Black Minx,8,D W Stackhouse,16,T Dabernig & B Hayes,59,0,8464411645,53:5-6-6,15: 2-2-0,22: 1-4-1,7: 0-2-0,0:0-0-0,40:2-5-4,6:0-1-1,6:2-0-1,0:0-0-0,7:1-2-0,7:0-2-1,$1 326 710,3,Group 1,1400,D W Stackhouse,2.5,29/08/20,Magic Millions Memsie Stakes,1-Behemoth,5,21,01:22.71,Caulfield,Good 3,59,1:1-0-0,173375,847906,845253,27646,14041,27646,14041,$750000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,So Si Bon,7,Gelding,So You Think,Black Minx,8,D W Stackhouse,16,T Dabernig & B Hayes,59,0,8464411645,53:5-6-6,15: 2-2-0,22: 1-4-1,7: 0-2-0,0:0-0-0,40:2-5-4,6:0-1-1,6:2-0-1,0:0-0-0,7:1-2-0,7:0-2-1,$1 326 710,2,Group 3,1200,M Zahra,2.1,08/08/20,Aurie's Star Hcp,1-Home Of The Brave,4,6.5,01:10.58,Flemington,Soft 7,60,1:1-0-0,173120,846356,845253,27646,14041,27646,11967,$160000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,So Si Bon,7,Gelding,So You Think,Black Minx,8,D W Stackhouse,16,T Dabernig & B Hayes,59,0,8464411645,53:5-6-6,15: 2-2-0,22: 1-4-1,7: 0-2-0,0:0-0-0,40:2-5-4,6:0-1-1,6:2-0-1,0:0-0-0,7:1-2-0,7:0-2-1,$1 326 710,5,Open,1600,T Stockdale,6.5,23/05/20,Apache Cat Hcp,1-Reykjavik,6,4.2,01:38.63,Flemington,Heavy 8,61,1:1-0-0,172251,840821,845253,27646,14041,26867,15993,$100000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,So Si Bon,7,Gelding,So You Think,Black Minx,8,D W Stackhouse,16,T Dabernig & B Hayes,59,0,8464411645,53:5-6-6,15: 2-2-0,22: 1-4-1,7: 0-2-0,0:0-0-0,40:2-5-4,6:0-1-1,6:2-0-1,0:0-0-0,7:1-2-0,7:0-2-1,$1 326 710,7,Open,1600,T Stockdale,3.3,09/05/20,Bert Bryant Hcp,2-Liapari,1,3.8,01:41.43,Caulfield,Heavy 8,58.5,1:1-0-0,172000,839622,845253,27646,14041,26867,15993,$100000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,So Si Bon,7,Gelding,So You Think,Black Minx,8,D W Stackhouse,16,T Dabernig & B Hayes,59,0,8464411645,53:5-6-6,15: 2-2-0,22: 1-4-1,7: 0-2-0,0:0-0-0,40:2-5-4,6:0-1-1,6:2-0-1,0:0-0-0,7:1-2-0,7:0-2-1,$1 326 710,4,Open,1600,M Zahra,0.8,18/04/20,Irt Vobis Gold Mile,2-Street Sheik,1,4.4,01:36.67,Caulfield,Good 4,59,1:1-0-0,171741,838101,845253,27646,14041,26867,11967,$200000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,So Si Bon,7,Gelding,So You Think,Black Minx,8,D W Stackhouse,16,T Dabernig & B Hayes,59,0,8464411645,53:5-6-6,15: 2-2-0,22: 1-4-1,7: 0-2-0,0:0-0-0,40:2-5-4,6:0-1-1,6:2-0-1,0:0-0-0,7:1-2-0,7:0-2-1,$1 326 710,9,Group 3,2000,L Nolen,1.6,11/04/20,Le Pine Funerals Easter Cup,1-Inverloch,4,11,02:05.48,Caulfield,Soft 7,59.5,1:1-0-0,171675,837631,845253,27646,14041,26867,11756,$128000
12/09/2020 00:00:00,Flemington,7,12-Sep-2020 15:35,1600,3yo+,Open,0,Of $750000  -  1st  $450000 | 2nd  $135000| 3rd  $67500| 4th  $33750| 5th  $18750,,Weight For Age,Pfd Food Services Makybe Diva,Apprentices Cannot Claim,So Si Bon,7,Gelding,So You Think,Black Minx,8,D W Stackhouse,16,T Dabernig & B Hayes,59,0,8464411645,53:5-6-6,15: 2-2-0,22: 1-4-1,7: 0-2-0,0:0-0-0,40:2-5-4,6:0-1-1,6:2-0-1,0:0-0-0,7:1-2-0,7:0-2-1,$1 326 710,6,Listed,1600,L Nolen,3.7,28/03/20,Golden Mile,1-Hellova Street,4,6,01:35.56,Bendigo,Good 4,59.5,1:1-0-0,171514,836609,845253,27646,14041,26867,11756,$150000
