meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Odeon,7,Gelding,Zacinto,Theatre Buff,3,Jamie Kah,4,M Ellerton & S Zahra,59.5,0,24x52142635x,41:7-6-5,1: 0-0-0,3: 0-0-1,1: 0-0-0,0:0-0-0,34:5-5-4,7:2-1-1,0:0-0-0,0:0-0-0,7:1-0-1,7:1-2-0,$771 335,2,Listed,2000,C Williams,2.3,14/03/20,Mornington Cup Prelude,1-Inverloch,3,6.5,02:04.54,Caulfield,Good 4,57.5,0:0-0-0,171317,835404,852483,25186,15027,25186,10666,$150000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Odeon,7,Gelding,Zacinto,Theatre Buff,3,Jamie Kah,4,M Ellerton & S Zahra,59.5,0,24x52142635x,41:7-6-5,1: 0-0-0,3: 0-0-1,1: 0-0-0,0:0-0-0,34:5-5-4,7:2-1-1,0:0-0-0,0:0-0-0,7:1-0-1,7:1-2-0,$771 335,9,Group 2,1800,C Williams,1.3,22/02/20,Peter Young,1-Miss Siska,6,12,01:49.64,Caulfield,Good 3,59,0:0-0-0,170975,833513,852483,25186,15027,25186,10666,$200000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Odeon,7,Gelding,Zacinto,Theatre Buff,3,Jamie Kah,4,M Ellerton & S Zahra,59.5,0,24x52142635x,41:7-6-5,1: 0-0-0,3: 0-0-1,1: 0-0-0,0:0-0-0,34:5-5-4,7:2-1-1,0:0-0-0,0:0-0-0,7:1-0-1,7:1-2-0,$771 335,6,Group 3,1600,C Williams,1.3,08/02/20,Supergardens Ts Carlyon Cup,1-Miss Siska,2,4.2,01:36.44,Caulfield,Good 3,58,0:0-0-0,170810,832277,852483,25186,15027,25186,10666,$160000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Odeon,7,Gelding,Zacinto,Theatre Buff,3,Jamie Kah,4,M Ellerton & S Zahra,59.5,0,24x52142635x,41:7-6-5,1: 0-0-0,3: 0-0-1,1: 0-0-0,0:0-0-0,34:5-5-4,7:2-1-1,0:0-0-0,0:0-0-0,7:1-0-1,7:1-2-0,$771 335,3,Open,1600,M Poy,1.1,11/01/20,Paddock Bar Plate,1-Galaxy Raider,4,2.25,01:37.07,Flemington,Good 4,57,0:0-0-0,170431,829827,852483,25186,15027,25186,15981,$125000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Odeon,7,Gelding,Zacinto,Theatre Buff,3,Jamie Kah,4,M Ellerton & S Zahra,59.5,0,24x52142635x,41:7-6-5,1: 0-0-0,3: 0-0-1,1: 0-0-0,0:0-0-0,34:5-5-4,7:2-1-1,0:0-0-0,0:0-0-0,7:1-0-1,7:1-2-0,$771 335,2,Listed,1700,C Williams,1.5,26/12/19,Ladbrokes Lord Stakes,2-Future Score,1,3,01:42.95,Caulfield,Good 3,57.5,0:0-0-0,170150,828389,852483,25186,15027,25186,10666,$140000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Odeon,7,Gelding,Zacinto,Theatre Buff,3,Jamie Kah,4,M Ellerton & S Zahra,59.5,0,24x52142635x,41:7-6-5,1: 0-0-0,3: 0-0-1,1: 0-0-0,0:0-0-0,34:5-5-4,7:2-1-1,0:0-0-0,0:0-0-0,7:1-0-1,7:1-2-0,$771 335,7,Open,1600,T Stockdale,0.1,07/12/19,Hanson Hcp,1-Future Score,2,2.9,01:38.23,Racing.Com Park,Good 3,57,0:0-0-0,169833,826701,852483,25186,15027,25186,15993,$100000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Odeon,7,Gelding,Zacinto,Theatre Buff,3,Jamie Kah,4,M Ellerton & S Zahra,59.5,0,24x52142635x,41:7-6-5,1: 0-0-0,3: 0-0-1,1: 0-0-0,0:0-0-0,34:5-5-4,7:2-1-1,0:0-0-0,0:0-0-0,7:1-0-1,7:1-2-0,$771 335,2,Group 3,1300,Ms L J Meech,0.9,16/11/19,Kevin Heffernan Stakes,1-Teleplay,5,17,01:17.26,Sandown-Hillside,Good 3,59,0:0-0-0,169550,824867,852483,25186,15027,25186,12035,$160000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Odeon,7,Gelding,Zacinto,Theatre Buff,3,Jamie Kah,4,M Ellerton & S Zahra,59.5,0,24x52142635x,41:7-6-5,1: 0-0-0,3: 0-0-1,1: 0-0-0,0:0-0-0,34:5-5-4,7:2-1-1,0:0-0-0,0:0-0-0,7:1-0-1,7:1-2-0,$771 335,12,Open,1600,Ms S Thornton,3.7,15/06/19,Ladbrokes Back Yourself Hcp,1-Mr Marathon Man,4,6,01:40.67,Sandown-Lakeside,Soft 7,57.5,0:0-0-0,166874,810966,852483,25186,15027,25186,15701,$125000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Odeon,7,Gelding,Zacinto,Theatre Buff,3,Jamie Kah,4,M Ellerton & S Zahra,59.5,0,24x52142635x,41:7-6-5,1: 0-0-0,3: 0-0-1,1: 0-0-0,0:0-0-0,34:5-5-4,7:2-1-1,0:0-0-0,0:0-0-0,7:1-0-1,7:1-2-0,$771 335,4,Open,1600,C Williams,0.2,25/05/19,Tab Support Ntnl Jockeys Hcp,1-Spunlago,2,3.2,01:36.22,Flemington,Good 4,58,0:0-0-0,166550,809125,852483,25186,15027,25186,10666,$125000
22/08/2020 00:00:00,Moonee Valley,1,22-Aug-2020 12:50,1523,,Open,56,Of $125000  -  1st  $68750 | 2nd  $22500| 3rd  $11250| 4th  $6250| 5th  $3750,,Handicap,Happy 60th Birthday Pete Hcp,Apprentices Can Claim,Coming Around,5,Gelding,Gingerbread Man,Elite Dancer,4,Liam Riordan,5,Brent Stanley,54,2,2235x6111x21,15:6-4-2,2: 1-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,12:5-3-1,3:1-1-1,0:0-0-0,0:0-0-0,3:0-2-0,3:3-0-0,$277 940,2,Open,1410,L Riordan,1.8,08/08/20,G.H.Mumm Plate,2-Laburnum,1,3,01:25.35,Flemington,Soft 7,54,0:0-0-0,173120,846355,897872,26002,15637,26002,15637,$125000
