meeting date,track,race number,start time,distance,age restrictions,class restrictions,weight restrictions,race prizemoney,sex restrictions,weight type,race name,jockeys can claim,horse name,horse age,horse sex,horse sire,horse dam,horse number,horse jockey,horse barrier,horse trainer,horse weight,horse claim,horse last10,horse record,horse record distance,horse record track,horse record track distance,horse record firm,horse record good,horse record soft,horse record heavy,horse record jumps,horse record first up,horse record second up,horse prize money,form barrier,form class,form distance,form jockey,form margin,form meeting date,form name,form other runners,form position,form price,form time,form track,form track condition,form weight,horse record synthetic,meeting id, race id, horse id, horse trainer id, horse jockey id, form trainer id, form jockey id,prizemoney
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Lake's Folly,4,Gelding,Pierro,Mama's Choice,3,Matthew Cartwright,6,A & S Freedman,58.5,1.5,1577x132242,10:2-3-1,3: 2-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,3:0-0-0,5:2-1-1,2:0-2-0,0:0-0-0,2:2-0-0,2:0-0-1,$58 130,1,Bench. 64,1200,M Poy,2.7,13/12/19,Presidents Cup (Bm64),1-Rocking Eagle,7,3.6,01:10.15,Moonee Valley,Good 3,57,0:0-0-0,169982,827312,902601,27660,16453,23632,15981,$50000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Lake's Folly,4,Gelding,Pierro,Mama's Choice,3,Matthew Cartwright,6,A & S Freedman,58.5,1.5,1577x132242,10:2-3-1,3: 2-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,3:0-0-0,5:2-1-1,2:0-2-0,0:0-0-0,2:2-0-0,2:0-0-1,$58 130,9,Bench. 64,1420,M Zahra,3.1,25/09/19,Go And Let Go Trophy (Bm64),1-Soul Patch,7,4.4,01:25.32,Flemington,Good 4,59.5,0:0-0-0,168272,819229,902601,27660,16453,23632,11967,$50000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Lake's Folly,4,Gelding,Pierro,Mama's Choice,3,Matthew Cartwright,6,A & S Freedman,58.5,1.5,1577x132242,10:2-3-1,3: 2-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,3:0-0-0,5:2-1-1,2:0-2-0,0:0-0-0,2:2-0-0,2:0-0-1,$58 130,5,Bench. 64,1300,M Zahra,3.2,04/09/19,Ladbrokes Back Yourself (Bm64),1-The Lifeline,5,1.75,01:17.48,Sandown-Hillside,Good 3,60,0:0-0-0,167918,817405,902601,27660,16453,23632,11967,$50000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Lake's Folly,4,Gelding,Pierro,Mama's Choice,3,Matthew Cartwright,6,A & S Freedman,58.5,1.5,1577x132242,10:2-3-1,3: 2-0-0,0: 0-0-0,0: 0-0-0,0:0-0-0,3:0-0-0,5:2-1-1,2:0-2-0,0:0-0-0,2:2-0-0,2:0-0-1,$58 130,4,Maiden,1170,C Douglas,4.5,24/06/19,Ledger Racing Mdn Plate,2-Condo's Express,1,2.3,01:10.39,Wangaratta,Soft 6,58,0:0-0-0,167003,811828,902601,27660,16453,23632,14831,$23000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Southern Turf,6,Gelding,Turffontein,Southern Tip,4,Tayla Childs,5,G A Osborne,57,3,1376623203,34:5-4-7,18: 3-2-4,2: 0-0-0,2: 0-0-0,0:0-0-0,19:3-2-3,11:2-2-1,3:0-0-2,0:0-0-0,6:1-0-1,6:3-0-2,$128 100,2,Bench. 70,1200,D Yendall,1.2,30/07/20,Hygain Winners Choice (Bm70),1-Seven Castles,3,7.5,01:12.90,Ballarat Synthetic,Synthetic ,57,1:0-0-1,173038,845764,845668,9137,16464,9137,2740,$31500
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Southern Turf,6,Gelding,Turffontein,Southern Tip,4,Tayla Childs,5,G A Osborne,57,3,1376623203,34:5-4-7,18: 3-2-4,2: 0-0-0,2: 0-0-0,0:0-0-0,19:3-2-3,11:2-2-1,3:0-0-2,0:0-0-0,6:1-0-1,6:3-0-2,$128 100,9,Bench. 70,1300,M Rodd,9.6,01/07/20,Clanbrooke Racing (Bm70),1-Minyinga,13,9,01:19.70,Sandown-Lakeside,Soft 5,57.5,1:0-0-1,172716,843644,845668,9137,16464,9137,12237,$40000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Southern Turf,6,Gelding,Turffontein,Southern Tip,4,Tayla Childs,5,G A Osborne,57,3,1376623203,34:5-4-7,18: 3-2-4,2: 0-0-0,2: 0-0-0,0:0-0-0,19:3-2-3,11:2-2-1,3:0-0-2,0:0-0-0,6:1-0-1,6:3-0-2,$128 100,9,Bench. 70,1300,C Newitt,2.8,21/06/20,Apiam Bendigo Cup 28/10 (Bm70),1-Tatunka,2,8,01:20.45,Bendigo,Soft 7,57.5,1:0-0-1,172631,843028,845668,9137,16464,9137,12423,$31500
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Southern Turf,6,Gelding,Turffontein,Southern Tip,4,Tayla Childs,5,G A Osborne,57,3,1376623203,34:5-4-7,18: 3-2-4,2: 0-0-0,2: 0-0-0,0:0-0-0,19:3-2-3,11:2-2-1,3:0-0-2,0:0-0-0,6:1-0-1,6:3-0-2,$128 100,9,Bench. 64,1200,C Newitt,1.5,31/05/20,Sportsbet (Bm64),1-Bones,3,6.5,01:14.77,Ballarat,Soft 7,60.5,1:0-0-1,172403,841562,845668,9137,16464,9137,12423,$31500
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Southern Turf,6,Gelding,Turffontein,Southern Tip,4,Tayla Childs,5,G A Osborne,57,3,1376623203,34:5-4-7,18: 3-2-4,2: 0-0-0,2: 0-0-0,0:0-0-0,19:3-2-3,11:2-2-1,3:0-0-2,0:0-0-0,6:1-0-1,6:3-0-2,$128 100,4,Bench. 64,1100,C Newitt,0.4,17/05/20,Bendigo Mazda (Bm64),1-Flostar,2,16,01:04.43,Bendigo,Good 4,60.5,1:0-0-1,172105,840266,845668,9137,16464,9137,12423,$31500
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Southern Turf,6,Gelding,Turffontein,Southern Tip,4,Tayla Childs,5,G A Osborne,57,3,1376623203,34:5-4-7,18: 3-2-4,2: 0-0-0,2: 0-0-0,0:0-0-0,19:3-2-3,11:2-2-1,3:0-0-2,0:0-0-0,6:1-0-1,6:3-0-2,$128 100,3,Bench. 64,1200,C Rawiller,2.6,31/03/20,Neds Multi Builder (Bm64),1-Canelo,6,19,01:11.29,Mornington,Good 3,59,1:0-0-1,171558,836890,845668,9137,16464,9137,16454,$35000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Southern Turf,6,Gelding,Turffontein,Southern Tip,4,Tayla Childs,5,G A Osborne,57,3,1376623203,34:5-4-7,18: 3-2-4,2: 0-0-0,2: 0-0-0,0:0-0-0,19:3-2-3,11:2-2-1,3:0-0-2,0:0-0-0,6:1-0-1,6:3-0-2,$128 100,1,Bench. 64,1212,T Schiller,3.7,13/03/20,Miranda Park Stud (Bm64),1-Comte,6,6,01:12.06,Kyneton,Good 4,58.5,1:0-0-1,171334,835412,845668,9137,16464,9137,16298,$22000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Southern Turf,6,Gelding,Turffontein,Southern Tip,4,Tayla Childs,5,G A Osborne,57,3,1376623203,34:5-4-7,18: 3-2-4,2: 0-0-0,2: 0-0-0,0:0-0-0,19:3-2-3,11:2-2-1,3:0-0-2,0:0-0-0,6:1-0-1,6:3-0-2,$128 100,3,Bench. 64,1200,J Eaton,3.0,14/02/20,Dynamic Print Grp Sprint-Bm64,1-Foxy Lady,7,21,01:11.46,Moonee Valley,Soft 5,59,1:0-0-1,170898,832850,845668,9137,16464,9137,15516,$60000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Southern Turf,6,Gelding,Turffontein,Southern Tip,4,Tayla Childs,5,G A Osborne,57,3,1376623203,34:5-4-7,18: 3-2-4,2: 0-0-0,2: 0-0-0,0:0-0-0,19:3-2-3,11:2-2-1,3:0-0-2,0:0-0-0,6:1-0-1,6:3-0-2,$128 100,4,Bench. 64,1209,C Rawiller,1.2,29/01/20,Apco Service Stations (Bm64),1-Imperial Lad,3,11,01:12.42,Geelong,Good 4,60,1:0-0-1,170690,831426,845668,9137,16464,9137,16454,$35000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Southern Turf,6,Gelding,Turffontein,Southern Tip,4,Tayla Childs,5,G A Osborne,57,3,1376623203,34:5-4-7,18: 3-2-4,2: 0-0-0,2: 0-0-0,0:0-0-0,19:3-2-3,11:2-2-1,3:0-0-2,0:0-0-0,6:1-0-1,6:3-0-2,$128 100,1,Bench. 64,1100,J Fry,6.0,10/12/19,Bet365 (Bm64),2-High Hopper,1,4,01:05.23,Ararat,Good 4,59.5,1:0-0-1,169939,827075,845668,9137,16464,9137,13968,$22000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Dratini,5,Gelding,All Too Hard,Dorabella,5,Ms A Bryan,9,Ms C Alderson,57.5,2,05122037x12,17:3-3-3,8: 1-1-2,1: 1-0-0,0: 0-0-0,0:0-0-0,7:1-1-0,6:2-1-1,4:0-1-2,0:0-0-0,4:1-0-1,4:0-1-1,$49 077,3,Bench. 64,1200,M J Allen,0.1,16/08/20,Peter & Lavella Darose (Bm64),1-Zizi La Fille,2,16,01:14.03,Cranbourne,Heavy 8,59,0:0-0-0,173253,847094,890118,13750,15689,13750,9801,$35000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Dratini,5,Gelding,All Too Hard,Dorabella,5,Ms A Bryan,9,Ms C Alderson,57.5,2,05122037x12,17:3-3-3,8: 1-1-2,1: 1-0-0,0: 0-0-0,0:0-0-0,7:1-1-0,6:2-1-1,4:0-1-2,0:0-0-0,4:1-0-1,4:0-1-1,$49 077,1,Rest. 58,1002,M J Allen,0.5,01/08/20,Michaels Of Donald Hcp (58),2-Nankervis,1,2.4,00:59.45,Donald,Good 4,62,0:0-0-0,173078,846061,890118,13750,15689,13750,9801,$22000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Dratini,5,Gelding,All Too Hard,Dorabella,5,Ms A Bryan,9,Ms C Alderson,57.5,2,05122037x12,17:3-3-3,8: 1-1-2,1: 1-0-0,0: 0-0-0,0:0-0-0,7:1-1-0,6:2-1-1,4:0-1-2,0:0-0-0,4:1-0-1,4:0-1-1,$49 077,5,Bench. 64,1000,B Higgins,9.0,17/04/20,De Bortoli Rose Rose (Bm64),1-Young Liam,7,6,00:58.92,Cranbourne,Good 4,57.5,0:0-0-0,171735,838053,890118,13750,15689,13750,13146,$31500
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Dratini,5,Gelding,All Too Hard,Dorabella,5,Ms A Bryan,9,Ms C Alderson,57.5,2,05122037x12,17:3-3-3,8: 1-1-2,1: 1-0-0,0: 0-0-0,0:0-0-0,7:1-1-0,6:2-1-1,4:0-1-2,0:0-0-0,4:1-0-1,4:0-1-1,$49 077,5,Bench. 58,1100,B Higgins,1.6,09/04/20,Kilmore Trackside (Bm58),1-Stand To Attention,3,8,01:05.44,Kilmore,Soft 5,60.5,0:0-0-0,171668,837580,890118,13750,15689,13750,13146,$20000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Dratini,5,Gelding,All Too Hard,Dorabella,5,Ms A Bryan,9,Ms C Alderson,57.5,2,05122037x12,17:3-3-3,8: 1-1-2,1: 1-0-0,0: 0-0-0,0:0-0-0,7:1-1-0,6:2-1-1,4:0-1-2,0:0-0-0,4:1-0-1,4:0-1-1,$49 077,10,Bench. 64,1000,B Higgins,6.8,27/03/20,Momentum Gaming (Bm64),1-Chevalier D'Eon,10,12,00:57.45,Racing.Com Park,Good 4,58,0:0-0-0,171518,836643,890118,13750,15689,13750,13146,$35000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Dratini,5,Gelding,All Too Hard,Dorabella,5,Ms A Bryan,9,Ms C Alderson,57.5,2,05122037x12,17:3-3-3,8: 1-1-2,1: 1-0-0,0: 0-0-0,0:0-0-0,7:1-1-0,6:2-1-1,4:0-1-2,0:0-0-0,4:1-0-1,4:0-1-1,$49 077,3,Bench. 58,1012,B Higgins,0.5,28/02/20,Community Clubs Day 15/3-Bm58,1-Thin Green Line,2,1.65,00:59.75,Sale,Good 4,61,0:0-0-0,171100,834147,890118,13750,15689,13750,13146,$22000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Dratini,5,Gelding,All Too Hard,Dorabella,5,Ms A Bryan,9,Ms C Alderson,57.5,2,05122037x12,17:3-3-3,8: 1-1-2,1: 1-0-0,0: 0-0-0,0:0-0-0,7:1-1-0,6:2-1-1,4:0-1-2,0:0-0-0,4:1-0-1,4:0-1-1,$49 077,4,Bench. 58,1100,B Higgins,1.0,09/02/20,Ladbrokes Warragul Cup (Bm58),1-Young Harry Cool,2,3.2,01:06.48,Moe,Soft 5,61,0:0-0-0,170845,832469,890118,13750,15689,13750,13146,$22000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Dratini,5,Gelding,All Too Hard,Dorabella,5,Ms A Bryan,9,Ms C Alderson,57.5,2,05122037x12,17:3-3-3,8: 1-1-2,1: 1-0-0,0: 0-0-0,0:0-0-0,7:1-1-0,6:2-1-1,4:0-1-2,0:0-0-0,4:1-0-1,4:0-1-1,$49 077,6,Bench. 58,1000,B Higgins,3.3,24/01/20,Ladbrokes Odds Boost (Bm58),2-High Excalebration,1,15,00:58.70,Mornington,Soft 5,59,0:0-0-0,170626,831019,890118,13750,15689,13750,13146,$22000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Dratini,5,Gelding,All Too Hard,Dorabella,5,Ms A Bryan,9,Ms C Alderson,57.5,2,05122037x12,17:3-3-3,8: 1-1-2,1: 1-0-0,0: 0-0-0,0:0-0-0,7:1-1-0,6:2-1-1,4:0-1-2,0:0-0-0,4:1-0-1,4:0-1-1,$49 077,8,Bench. 58,1000,B Higgins,6.8,19/01/20,Ladbrokes Odds Boost (Bm58),1-Strike Celebration,5,6.5,00:59.61,Stony Creek,Good 3,59.5,0:0-0-0,170566,830639,890118,13750,15689,13750,13146,$22000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,Dratini,5,Gelding,All Too Hard,Dorabella,5,Ms A Bryan,9,Ms C Alderson,57.5,2,05122037x12,17:3-3-3,8: 1-1-2,1: 1-0-0,0: 0-0-0,0:0-0-0,7:1-1-0,6:2-1-1,4:0-1-2,0:0-0-0,4:1-0-1,4:0-1-1,$49 077,8,Bench. 65,1200,D L Turner,12.9,23/11/19,McVerry Crawford (Bm65),1-Molto Veloce,11,38.8,01:08.84,Awapuni,Good 3,57.5,0:0-0-0,169633,825381,890118,13750,15689,21947,14973,$22500
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,The Executioner,4,Horse,More Than Ready,Pinova,6,Campbell Rawiller,7,T Busuttin & N Young,58,1.5,300x3521284,19:2-5-3,7: 1-2-2,0: 0-0-0,0: 0-0-0,0:0-0-0,10:1-1-2,3:0-2-1,6:1-2-0,0:0-0-0,3:1-1-1,3:0-1-0,$220 492,10,Bench. 64,1105,L Neindorf,3.2,13/08/20,Ladbrokes Odds Boost (Bm64),1-Eagle Spirit,4,9,01:07.64,Sale,Heavy 9,58.5,0:0-0-0,173214,846766,901733,26753,16454,26753,16395,$35000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,The Executioner,4,Horse,More Than Ready,Pinova,6,Campbell Rawiller,7,T Busuttin & N Young,58,1.5,300x3521284,19:2-5-3,7: 1-2-2,0: 0-0-0,0: 0-0-0,0:0-0-0,10:1-1-2,3:0-2-1,6:1-2-0,0:0-0-0,3:1-1-1,3:0-1-0,$220 492,3,Bench. 64,1400,L Neindorf,8.8,23/07/20,Brother Fox Food (Bm64),1-Chortomic,8,6,01:29.98,Warrnambool,Heavy 10,59,0:0-0-0,172969,845293,901733,26753,16454,26753,16395,$31500
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,The Executioner,4,Horse,More Than Ready,Pinova,6,Campbell Rawiller,7,T Busuttin & N Young,58,1.5,300x3521284,19:2-5-3,7: 1-2-2,0: 0-0-0,0: 0-0-0,0:0-0-0,10:1-1-2,3:0-2-1,6:1-2-0,0:0-0-0,3:1-1-1,3:0-1-0,$220 492,2,Bench. 70,1200,J Winks,0.8,12/07/20,Adapt Australia (Bm70),1-There You Are,2,2.7,01:17.36,Moonee Valley,Heavy 9,58,0:0-0-0,172856,844533,901733,26753,16454,26753,12194,$31500
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,The Executioner,4,Horse,More Than Ready,Pinova,6,Campbell Rawiller,7,T Busuttin & N Young,58,1.5,300x3521284,19:2-5-3,7: 1-2-2,0: 0-0-0,0: 0-0-0,0:0-0-0,10:1-1-2,3:0-2-1,6:1-2-0,0:0-0-0,3:1-1-1,3:0-1-0,$220 492,4,Bench. 64,1208,J Winks,0.4,25/06/20,Ladbrokes (Bm64),2-Kamien,1,3,01:16.02,Moe,Heavy 9,59.5,0:0-0-0,172666,843284,901733,26753,16454,26753,12194,$31500
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,The Executioner,4,Horse,More Than Ready,Pinova,6,Campbell Rawiller,7,T Busuttin & N Young,58,1.5,300x3521284,19:2-5-3,7: 1-2-2,0: 0-0-0,0: 0-0-0,0:0-0-0,10:1-1-2,3:0-2-1,6:1-2-0,0:0-0-0,3:1-1-1,3:0-1-0,$220 492,7,Class 1,1300,J Winks,0.2,18/06/20,Mangalore Park Hcp (C1),1-Ocean Miss,2,5,01:17.16,Seymour,Soft 5,61,0:0-0-0,172589,842756,901733,26753,16454,26753,12194,$31500
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,The Executioner,4,Horse,More Than Ready,Pinova,6,Campbell Rawiller,7,T Busuttin & N Young,58,1.5,300x3521284,19:2-5-3,7: 1-2-2,0: 0-0-0,0: 0-0-0,0:0-0-0,10:1-1-2,3:0-2-1,6:1-2-0,0:0-0-0,3:1-1-1,3:0-1-0,$220 492,11,Bench. 64,1200,W Egan,5.9,22/05/20,Mega Trim (Bm64),1-Rolling Moss,5,5,01:12.95,Cranbourne,Heavy 9,59,0:0-0-0,172248,840795,901733,26753,16454,26753,13699,$31500
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,The Executioner,4,Horse,More Than Ready,Pinova,6,Campbell Rawiller,7,T Busuttin & N Young,58,1.5,300x3521284,19:2-5-3,7: 1-2-2,0: 0-0-0,0: 0-0-0,0:0-0-0,10:1-1-2,3:0-2-1,6:1-2-0,0:0-0-0,3:1-1-1,3:0-1-0,$220 492,8,Bench. 64,1012,M J Dee,2.0,28/04/20,Sale Turf Club Staff (Bm64),1-Moi Choux,3,2.3,00:59.78,Sale,Soft 6,59.5,0:0-0-0,171862,838862,901733,26753,16454,26753,15233,$31500
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,The Executioner,4,Horse,More Than Ready,Pinova,6,Campbell Rawiller,7,T Busuttin & N Young,58,1.5,300x3521284,19:2-5-3,7: 1-2-2,0: 0-0-0,0: 0-0-0,0:0-0-0,10:1-1-2,3:0-2-1,6:1-2-0,0:0-0-0,3:1-1-1,3:0-1-0,$220 492,8,Special Cond.,1400,L Currie,8.2,11/01/20,Magic Millions 3yo Guineas-R.L,1-Alligator Blood,13,201,01:20.98,Gold Coast,Good 3,56,0:0-0-0,170449,829926,901733,26753,16454,26753,11407,$2000000
27/08/2020 00:00:00,Mornington,6,27-Aug-2020 15:30,1200,3yo+,Benchmark 64,56,Of $35000  -  1st  $19250 | 2nd  $6300| 3rd  $3150| 4th  $1750| 5th  $1050,,Handicap,Denis Woolfe-Rmbl Invest.-Bm64,Apprentices Can Claim,The Executioner,4,Horse,More Than Ready,Pinova,6,Campbell Rawiller,7,T Busuttin & N Young,58,1.5,300x3521284,19:2-5-3,7: 1-2-2,0: 0-0-0,0: 0-0-0,0:0-0-0,10:1-1-2,3:0-2-1,6:1-2-0,0:0-0-0,3:1-1-1,3:0-1-0,$220 492,2,Class 4,1300,J L Taylor,6.3,04/01/20,Magic Millions Rising Stars-C4,1-Phobetor,14,101,01:15.63,Gold Coast,Good 3,53,0:0-0-0,170361,829375,901733,26753,16454,26753,9777,$250000
